longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,predicted_house_value
-118.99,34.23,9.0,10618.0,1617.0,4830.0,1606.0,6.6246,<1H OCEAN,323970.3
-119.27,34.29,32.0,2274.0,406.0,982.0,393.0,5.3254,NEAR OCEAN,320605.3
-118.32,34.03,50.0,1845.0,349.0,1109.0,335.0,2.8971,<1H OCEAN,168117.78
-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,5.543,<1H OCEAN,253775.78
-117.81,33.71,16.0,2666.0,387.0,1227.0,347.0,7.3769,<1H OCEAN,322149.8
-118.31,33.98,52.0,1837.0,426.0,1062.0,343.0,2.0,<1H OCEAN,120283.85
-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,2.9,NEAR BAY,169264.22
-118.65,34.18,26.0,4607.0,656.0,1769.0,643.0,7.4918,<1H OCEAN,373130.72
-118.39,34.01,25.0,1101.0,285.0,543.0,294.0,2.3571,<1H OCEAN,277645.38
-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637,<1H OCEAN,313935.03
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787,NEAR OCEAN,465981.0
-121.96,37.81,12.0,6488.0,778.0,2404.0,765.0,8.3188,<1H OCEAN,432975.78
-122.43,37.8,52.0,2802.0,622.0,954.0,572.0,4.5399,NEAR BAY,470243.53
-119.77,36.79,34.0,2679.0,460.0,1141.0,470.0,3.2642,INLAND,93384.46
-122.41,40.58,35.0,2072.0,385.0,1029.0,375.0,2.8512,INLAND,74310.53
-118.14,34.03,44.0,2003.0,390.0,1291.0,392.0,4.0625,<1H OCEAN,191991.31
-119.45,36.35,22.0,1824.0,333.0,1076.0,282.0,2.3365,INLAND,66425.97
-118.46,34.0,36.0,1392.0,260.0,679.0,247.0,4.7344,<1H OCEAN,360235.75
-122.24,40.45,27.0,1804.0,321.0,782.0,300.0,3.5978,INLAND,93156.57
-117.25,32.78,21.0,1479.0,484.0,658.0,384.0,2.45,NEAR OCEAN,231759.72
-121.29,38.14,34.0,1500.0,337.0,674.0,282.0,2.515,INLAND,100039.445
-118.84,34.16,18.0,6075.0,1056.0,2571.0,1018.0,5.22,<1H OCEAN,319398.3
-120.47,37.29,16.0,749.0,222.0,1277.0,224.0,1.2054,INLAND,71714.22
-122.8,38.37,26.0,1634.0,315.0,909.0,317.0,4.1731,<1H OCEAN,221300.03
-117.08,32.62,28.0,2468.0,506.0,1353.0,522.0,3.0771,NEAR OCEAN,140082.94
-119.71,34.41,18.0,1225.0,317.0,694.0,306.0,3.6823,NEAR OCEAN,285910.4
-117.96,34.04,35.0,1141.0,212.0,924.0,212.0,3.1591,<1H OCEAN,152432.33
-122.06,37.99,16.0,2445.0,469.0,721.0,474.0,2.8043,NEAR BAY,159625.61
-121.25,38.14,16.0,1174.0,242.0,464.0,261.0,2.3,INLAND,99600.74
-121.26,37.88,42.0,465.0,93.0,256.0,93.0,3.1719,INLAND,135356.05
-122.28,40.5,21.0,2405.0,476.0,1197.0,412.0,2.6488,INLAND,84583.28
-117.98,33.84,31.0,1252.0,225.0,714.0,226.0,4.6042,<1H OCEAN,200775.16
-122.09,37.37,34.0,2165.0,355.0,776.0,339.0,5.2971,NEAR BAY,357012.34
-118.08,33.93,34.0,1558.0,375.0,1179.0,337.0,3.2188,<1H OCEAN,165608.33
-121.84,37.25,25.0,5939.0,989.0,3275.0,954.0,5.6488,<1H OCEAN,271004.06
-115.56,32.78,29.0,1568.0,283.0,848.0,245.0,3.1597,INLAND,80457.8
-117.37,33.7,8.0,4345.0,865.0,2425.0,785.0,3.2481,<1H OCEAN,173804.14
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,NEAR OCEAN,430876.03
-118.58,34.2,37.0,1389.0,252.0,826.0,249.0,5.015,<1H OCEAN,251039.84
-119.22,34.26,16.0,2596.0,625.0,1403.0,562.0,3.4018,NEAR OCEAN,203890.7
-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,NEAR BAY,283457.7
-118.37,34.05,48.0,1266.0,234.0,539.0,222.0,4.005,<1H OCEAN,332217.1
-119.24,36.33,9.0,3289.0,621.0,1866.0,631.0,3.1599,INLAND,81627.05
-117.68,34.15,4.0,4082.0,578.0,1996.0,580.0,6.7813,INLAND,275567.34
-117.78,34.11,23.0,7079.0,1381.0,3205.0,1327.0,3.0735,INLAND,145596.47
-119.65,36.34,46.0,1730.0,337.0,752.0,323.0,1.8529,INLAND,68064.445
-118.15,34.07,40.0,1072.0,204.0,940.0,200.0,3.125,<1H OCEAN,172444.72
-121.75,36.91,52.0,1211.0,447.0,1102.0,392.0,1.6875,<1H OCEAN,172693.86
-121.65,36.77,15.0,2191.0,358.0,1150.0,330.0,4.7969,<1H OCEAN,234884.72
-117.75,33.61,17.0,2499.0,566.0,781.0,522.0,3.1779,<1H OCEAN,220457.38
-117.41,33.94,22.0,4179.0,1081.0,2096.0,1013.0,2.4435,INLAND,122899.45
-117.88,33.85,25.0,1234.0,351.0,507.0,285.0,2.3173,<1H OCEAN,197482.17
-117.09,32.91,9.0,2012.0,316.0,802.0,289.0,6.5706,<1H OCEAN,274030.16
-119.18,35.5,36.0,1253.0,259.0,932.0,249.0,2.1635,INLAND,55149.973
-118.08,34.1,36.0,2679.0,548.0,1605.0,533.0,3.5313,<1H OCEAN,199722.28
-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,INLAND,194242.2
-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148,NEAR BAY,355458.03
-119.79,36.32,19.0,3252.0,614.0,1971.0,607.0,3.0667,INLAND,79593.875
-117.66,34.09,23.0,1426.0,313.0,954.0,319.0,3.0357,INLAND,127764.45
-122.29,37.81,50.0,760.0,190.0,377.0,122.0,0.9011,NEAR BAY,126872.664
-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,<1H OCEAN,142256.94
-118.37,34.03,43.0,1350.0,287.0,811.0,307.0,3.3636,<1H OCEAN,234469.72
-117.96,33.83,29.0,1194.0,176.0,474.0,170.0,6.1001,<1H OCEAN,323599.53
-119.2,34.27,8.0,4942.0,1173.0,3012.0,1033.0,3.445,NEAR OCEAN,205422.34
-118.27,33.98,39.0,2062.0,588.0,1933.0,570.0,1.3801,<1H OCEAN,101824.07
-119.17,34.26,10.0,3654.0,541.0,1638.0,551.0,6.1885,NEAR OCEAN,309275.2
-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,INLAND,238128.55
-122.27,40.46,14.0,2633.0,530.0,1324.0,513.0,2.2768,INLAND,85364.5
-117.89,33.71,24.0,4365.0,804.0,2663.0,753.0,4.5814,<1H OCEAN,214774.95
-121.82,37.37,42.0,2913.0,577.0,1873.0,580.0,3.7214,<1H OCEAN,215121.72
-117.71,33.54,15.0,2460.0,368.0,962.0,320.0,7.3878,<1H OCEAN,325244.53
-122.48,38.54,37.0,1898.0,359.0,973.0,340.0,4.2096,INLAND,204207.14
-117.94,34.09,21.0,2707.0,675.0,1742.0,626.0,2.1062,<1H OCEAN,187524.42
-117.15,32.74,26.0,3149.0,832.0,1320.0,808.0,3.0259,NEAR OCEAN,195962.97
-118.25,34.02,32.0,1375.0,448.0,1698.0,432.0,1.6302,<1H OCEAN,128191.94
-117.38,34.11,36.0,1497.0,264.0,894.0,275.0,3.3066,INLAND,108158.09
-117.38,34.13,23.0,1326.0,300.0,722.0,263.0,2.1856,INLAND,95052.04
-121.8,38.68,11.0,3851.0,892.0,1847.0,747.0,3.4331,INLAND,132364.02
-122.06,37.34,20.0,3435.0,593.0,1293.0,553.0,6.7578,<1H OCEAN,400569.4
-117.43,33.93,36.0,2386.0,396.0,1176.0,374.0,4.5122,INLAND,138673.67
-117.06,33.13,12.0,8742.0,2114.0,4854.0,1957.0,2.8015,<1H OCEAN,150031.67
-118.52,34.32,18.0,7498.0,976.0,3189.0,955.0,8.1248,<1H OCEAN,406845.5
-117.91,33.94,15.0,5799.0,842.0,2314.0,787.0,6.3433,<1H OCEAN,303260.38
-118.32,34.14,23.0,4574.0,1423.0,1624.0,995.0,4.0965,<1H OCEAN,356271.38
-118.49,34.13,24.0,4394.0,,1443.0,528.0,11.2979,<1H OCEAN,516268.62
-121.94,37.25,16.0,3942.0,749.0,1894.0,737.0,5.2894,<1H OCEAN,278265.25
-121.44,38.63,38.0,1673.0,399.0,1116.0,382.0,1.3302,INLAND,72796.0
-118.74,34.26,22.0,4337.0,673.0,2347.0,636.0,5.4091,<1H OCEAN,237224.53
-119.38,36.53,38.0,1281.0,,1423.0,293.0,1.9602,INLAND,52419.2
-117.95,33.93,37.0,2633.0,630.0,1904.0,630.0,2.6123,<1H OCEAN,150365.61
-119.69,36.82,17.0,1897.0,433.0,1207.0,384.0,1.8021,INLAND,63504.996
-121.1,39.08,13.0,1110.0,216.0,602.0,209.0,2.5887,INLAND,135925.08
-118.04,34.15,34.0,1523.0,311.0,676.0,295.0,3.3621,INLAND,221321.73
-118.26,33.77,36.0,886.0,253.0,809.0,219.0,2.4545,NEAR OCEAN,143684.83
-117.14,32.71,52.0,500.0,,480.0,108.0,1.8696,NEAR OCEAN,117218.4
-119.25,34.27,46.0,679.0,159.0,382.0,143.0,3.5,NEAR OCEAN,205403.86
-118.39,34.04,52.0,1492.0,277.0,666.0,289.0,4.7386,<1H OCEAN,392466.0
-118.11,34.0,24.0,2403.0,590.0,2103.0,547.0,2.7292,<1H OCEAN,169978.08
-121.38,38.64,19.0,4563.0,1069.0,2256.0,926.0,2.1472,INLAND,105831.33
-118.02,34.08,29.0,2741.0,667.0,2449.0,677.0,3.6944,INLAND,226367.44
-116.94,32.83,38.0,1701.0,317.0,872.0,304.0,3.7831,<1H OCEAN,177002.78
-121.75,36.91,32.0,1461.0,422.0,1494.0,416.0,2.8056,<1H OCEAN,172658.8
-118.16,33.78,15.0,4798.0,1374.0,3087.0,1212.0,2.127,NEAR OCEAN,166845.52
-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,INLAND,55949.8
-119.46,36.61,13.0,1348.0,258.0,719.0,246.0,3.625,INLAND,95018.85
-118.5,34.19,35.0,2720.0,490.0,1158.0,445.0,5.0796,<1H OCEAN,317941.5
-118.34,33.95,25.0,3762.0,1281.0,4015.0,1178.0,2.1587,<1H OCEAN,154514.17
-116.91,33.71,19.0,6807.0,1164.0,2703.0,1055.0,3.1591,INLAND,131125.86
-117.12,32.7,14.0,819.0,237.0,827.0,237.0,1.3194,NEAR OCEAN,88306.27
-121.97,37.36,36.0,765.0,134.0,306.0,136.0,4.575,<1H OCEAN,250774.7
-122.82,38.53,27.0,1823.0,360.0,907.0,317.0,3.276,<1H OCEAN,185086.89
-119.06,36.1,21.0,1344.0,249.0,868.0,221.0,2.5893,INLAND,73959.83
-117.98,33.85,23.0,2089.0,377.0,1085.0,362.0,4.765,<1H OCEAN,219942.78
-121.43,37.75,30.0,1912.0,451.0,1065.0,388.0,2.1424,INLAND,95110.555
-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472,INLAND,72894.27
-121.55,39.51,48.0,827.0,198.0,396.0,161.0,0.8024,INLAND,67106.86
-118.17,33.77,45.0,2151.0,643.0,1047.0,579.0,3.1149,NEAR OCEAN,259491.53
-117.14,32.76,32.0,2587.0,681.0,1246.0,650.0,2.1727,NEAR OCEAN,162203.31
-118.13,34.07,32.0,1880.0,428.0,1404.0,424.0,3.085,<1H OCEAN,182047.62
-117.9,33.65,30.0,1634.0,373.0,771.0,364.0,3.4125,<1H OCEAN,279973.5
-118.25,33.86,26.0,3022.0,476.0,1852.0,452.0,6.0531,<1H OCEAN,265110.5
-119.05,34.21,27.0,4357.0,926.0,2110.0,876.0,3.0119,<1H OCEAN,231729.86
-121.89,37.66,3.0,1565.0,464.0,769.0,461.0,2.1187,INLAND,149797.86
-118.4,34.05,34.0,2113.0,459.0,859.0,432.0,3.6953,<1H OCEAN,397924.75
-118.4,33.99,39.0,1613.0,380.0,1113.0,356.0,2.825,<1H OCEAN,235135.9
-118.23,33.98,30.0,2562.0,959.0,3909.0,955.0,1.9929,<1H OCEAN,135508.08
-118.25,33.95,48.0,1766.0,424.0,1655.0,420.0,0.9751,<1H OCEAN,98072.76
-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,NEAR BAY,153943.23
-121.45,38.48,28.0,2780.0,510.0,1638.0,533.0,2.9571,INLAND,99920.07
-121.36,38.64,24.0,6540.0,1008.0,2667.0,1031.0,5.5632,INLAND,226863.95
-118.21,34.06,30.0,511.0,153.0,1152.0,149.0,2.3611,<1H OCEAN,175228.56
-122.75,38.5,16.0,4196.0,638.0,1713.0,615.0,5.449,<1H OCEAN,254831.94
-122.27,37.51,36.0,1406.0,224.0,598.0,237.0,5.8964,NEAR OCEAN,413499.6
-122.12,37.68,40.0,1553.0,253.0,724.0,267.0,4.38,NEAR BAY,207478.2
-121.45,38.56,52.0,3420.0,555.0,1301.0,530.0,4.0417,INLAND,148299.75
-121.55,38.51,14.0,5490.0,851.0,2415.0,837.0,6.5253,INLAND,273497.88
-117.87,33.6,35.0,1598.0,398.0,782.0,411.0,5.1155,<1H OCEAN,373194.3
-118.05,33.72,17.0,1875.0,472.0,900.0,406.0,5.2589,<1H OCEAN,255688.77
-118.48,34.02,25.0,1583.0,460.0,983.0,422.0,2.7019,<1H OCEAN,315161.1
-119.67,36.8,9.0,3712.0,508.0,1632.0,474.0,6.011,INLAND,162081.83
-118.09,33.79,31.0,4231.0,617.0,1694.0,623.0,6.6312,<1H OCEAN,394601.75
-118.35,34.07,46.0,1651.0,410.0,512.0,397.0,4.0179,<1H OCEAN,388930.88
-118.2,34.05,40.0,1082.0,318.0,1085.0,273.0,1.7054,<1H OCEAN,151875.25
-121.01,37.69,20.0,3275.0,760.0,1538.0,705.0,2.48,INLAND,126924.78
-117.25,34.04,18.0,5761.0,1063.0,2763.0,1058.0,4.4472,INLAND,147469.33
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,NEAR BAY,111820.16
-118.46,33.97,19.0,2461.0,521.0,777.0,447.0,10.0,<1H OCEAN,556808.3
-117.28,34.17,26.0,3728.0,888.0,1765.0,727.0,1.7456,INLAND,78506.914
-120.47,34.65,31.0,1438.0,320.0,816.0,270.0,2.4583,NEAR OCEAN,130449.69
-121.87,37.26,24.0,2383.0,343.0,1146.0,341.0,5.6223,<1H OCEAN,262541.38
-122.26,38.29,10.0,969.0,160.0,482.0,180.0,6.5799,NEAR BAY,262338.66
-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,INLAND,150846.9
-118.27,34.05,24.0,323.0,214.0,751.0,189.0,1.8304,<1H OCEAN,175052.38
-118.21,33.96,39.0,2265.0,628.0,2323.0,599.0,2.1522,<1H OCEAN,127593.65
-118.05,33.78,18.0,3414.0,434.0,1272.0,454.0,8.7015,<1H OCEAN,403107.4
-121.89,37.25,21.0,2080.0,352.0,1040.0,325.0,5.2887,<1H OCEAN,263585.47
-118.09,33.76,26.0,1625.0,440.0,533.0,414.0,1.808,<1H OCEAN,178097.02
-119.56,36.09,35.0,1648.0,285.0,792.0,265.0,3.2847,INLAND,83682.36
-118.13,33.79,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,NEAR OCEAN,257351.77
-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,NEAR BAY,412549.66
-122.26,37.82,31.0,4596.0,1331.0,2048.0,1180.0,2.8345,NEAR BAY,232386.69
-121.98,37.31,32.0,2248.0,460.0,1191.0,419.0,5.606,<1H OCEAN,284338.88
-117.34,34.13,29.0,1494.0,286.0,991.0,280.0,2.125,INLAND,72548.4
-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,<1H OCEAN,220103.45
-117.82,33.78,28.0,4485.0,667.0,2048.0,685.0,5.4562,<1H OCEAN,250047.48
-122.57,40.61,27.0,1540.0,315.0,883.0,321.0,2.8036,INLAND,77336.05
-118.18,33.95,39.0,2121.0,579.0,1991.0,528.0,2.9094,<1H OCEAN,159360.14
-117.39,33.95,35.0,1599.0,284.0,721.0,287.0,4.125,INLAND,150972.27
-117.35,34.15,32.0,2699.0,552.0,2086.0,551.0,2.2974,INLAND,78024.53
-117.84,33.73,20.0,2572.0,732.0,1534.0,669.0,2.4211,<1H OCEAN,175367.14
-119.54,36.52,16.0,2703.0,415.0,1106.0,372.0,4.2045,INLAND,126025.72
-122.31,37.54,45.0,1222.0,220.0,492.0,205.0,5.539,NEAR OCEAN,355767.62
-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,NEAR BAY,404504.88
-118.33,34.01,47.0,1320.0,259.0,653.0,291.0,3.7727,<1H OCEAN,223651.72
-116.92,32.79,24.0,4055.0,742.0,2123.0,744.0,4.5224,<1H OCEAN,184966.19
-117.13,33.13,17.0,3164.0,652.0,1123.0,699.0,2.082,<1H OCEAN,152980.62
-118.25,34.13,52.0,322.0,88.0,229.0,89.0,2.125,<1H OCEAN,213497.75
-121.03,39.37,15.0,1337.0,326.0,1172.0,306.0,2.6341,INLAND,119283.23
-121.29,37.95,52.0,288.0,86.0,272.0,54.0,0.696,INLAND,88743.734
-117.88,33.88,15.0,957.0,360.0,615.0,370.0,3.0263,<1H OCEAN,214901.17
-118.38,34.19,42.0,1308.0,289.0,950.0,302.0,2.7379,<1H OCEAN,172297.58
-122.09,37.66,40.0,1340.0,313.0,766.0,271.0,3.4722,NEAR BAY,170085.64
-122.05,39.6,34.0,2051.0,342.0,958.0,322.0,2.8466,INLAND,79799.484
-117.2,32.77,30.0,156.0,45.0,77.0,40.0,3.2679,NEAR OCEAN,203296.22
-122.03,37.97,20.0,3968.0,931.0,2629.0,903.0,2.9915,NEAR BAY,145133.38
-117.24,32.85,18.0,3117.0,475.0,904.0,368.0,6.7587,NEAR OCEAN,361006.34
-118.53,34.09,37.0,5477.0,833.0,1925.0,757.0,8.1888,<1H OCEAN,499169.94
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,NEAR BAY,251289.98
-122.02,37.98,37.0,1474.0,343.0,782.0,331.0,3.4187,NEAR BAY,160466.78
-122.26,37.48,34.0,4453.0,682.0,1805.0,672.0,5.6038,NEAR OCEAN,366360.7
-122.33,40.52,23.0,2801.0,507.0,1318.0,454.0,3.5081,INLAND,102903.805
-119.06,34.23,29.0,3511.0,632.0,2591.0,596.0,3.0219,<1H OCEAN,187576.73
-121.92,37.96,14.0,5332.0,884.0,2093.0,839.0,5.2798,INLAND,229908.86
-118.88,34.2,23.0,4862.0,597.0,1938.0,594.0,7.3409,<1H OCEAN,352569.2
-122.4,40.58,40.0,3895.0,929.0,1782.0,910.0,1.3329,INLAND,96450.38
-122.3,38.32,20.0,2063.0,486.0,1045.0,460.0,2.5035,NEAR BAY,129688.62
-120.1,39.37,10.0,2325.0,410.0,1016.0,373.0,4.5208,INLAND,141000.73
-119.0,36.07,20.0,1042.0,183.0,509.0,175.0,2.9815,INLAND,91618.54
-117.17,32.77,6.0,3856.0,875.0,1547.0,816.0,4.5481,NEAR OCEAN,243093.17
-122.04,38.25,32.0,1203.0,287.0,571.0,255.0,3.0938,INLAND,141327.77
-121.84,39.73,52.0,502.0,100.0,311.0,100.0,1.5481,INLAND,75188.836
-121.23,37.95,36.0,811.0,168.0,514.0,152.0,2.625,INLAND,93994.98
-116.27,34.13,37.0,452.0,109.0,184.0,59.0,3.7292,INLAND,125868.2
-118.01,34.1,27.0,2424.0,542.0,1713.0,557.0,3.8085,INLAND,198924.16
-120.4,37.92,22.0,1022.0,194.0,517.0,198.0,3.625,INLAND,130400.87
-118.35,34.1,18.0,7432.0,2793.0,3596.0,2270.0,2.8036,<1H OCEAN,267540.6
-117.32,33.25,7.0,2499.0,420.0,1314.0,398.0,4.85,<1H OCEAN,198069.16
-116.9,32.77,8.0,3600.0,492.0,1421.0,482.0,6.2609,<1H OCEAN,266495.0
-117.08,32.71,27.0,2204.0,598.0,1656.0,521.0,1.4821,NEAR OCEAN,103338.766
-118.36,33.97,18.0,1284.0,283.0,990.0,289.0,4.0179,<1H OCEAN,219769.66
-117.41,34.0,26.0,2372.0,621.0,1647.0,612.0,1.4719,INLAND,82110.336
-117.33,34.06,42.0,530.0,123.0,390.0,124.0,1.0469,INLAND,93244.72
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,NEAR BAY,178319.61
-122.07,37.39,19.0,1465.0,342.0,646.0,345.0,4.712,NEAR BAY,323889.16
-121.51,38.55,46.0,1485.0,278.0,531.0,291.0,2.7885,INLAND,133096.33
-117.15,34.05,9.0,1442.0,219.0,633.0,230.0,5.0227,INLAND,155410.62
-121.45,38.51,29.0,4221.0,901.0,2294.0,850.0,2.2245,INLAND,100906.03
-122.05,36.87,18.0,2232.0,440.0,1091.0,458.0,3.8269,NEAR OCEAN,266146.03
-121.83,37.23,22.0,5507.0,841.0,2785.0,848.0,6.0889,<1H OCEAN,291280.5
-118.36,33.95,42.0,2532.0,627.0,2038.0,591.0,2.875,<1H OCEAN,181523.75
-117.18,33.16,15.0,5923.0,1206.0,3943.0,1006.0,3.1793,<1H OCEAN,176173.36
-117.58,34.09,27.0,754.0,200.0,746.0,185.0,1.9531,INLAND,101975.05
-121.9,38.04,36.0,1489.0,331.0,838.0,259.0,1.2024,INLAND,84787.41
-117.46,34.14,10.0,714.0,131.0,381.0,119.0,0.8926,INLAND,96254.25
-118.43,33.98,19.0,8324.0,1590.0,2927.0,1538.0,7.5426,<1H OCEAN,442444.28
-122.14,39.65,33.0,419.0,77.0,190.0,67.0,3.6429,INLAND,113531.5
-122.13,39.74,20.0,1401.0,280.0,668.0,250.0,2.2569,INLAND,81966.336
-121.83,37.3,17.0,1299.0,211.0,825.0,217.0,4.5,<1H OCEAN,228596.52
-118.1,33.99,31.0,965.0,217.0,599.0,206.0,2.7202,<1H OCEAN,181577.27
-122.46,37.7,37.0,1028.0,275.0,904.0,261.0,3.5035,NEAR OCEAN,238515.1
-118.28,34.24,29.0,3390.0,580.0,1543.0,576.0,5.6184,<1H OCEAN,302891.3
-121.93,37.89,13.0,2085.0,292.0,852.0,264.0,7.3445,INLAND,311839.56
-118.5,34.03,52.0,1711.0,245.0,671.0,242.0,7.7572,<1H OCEAN,506478.16
-121.29,38.12,18.0,1534.0,275.0,741.0,263.0,3.9607,INLAND,134761.25
-117.22,32.85,26.0,1647.0,261.0,694.0,259.0,4.6875,NEAR OCEAN,245788.77
-122.47,37.77,52.0,3143.0,635.0,1350.0,623.0,3.8571,NEAR BAY,409883.75
-118.38,34.07,16.0,4814.0,1381.0,1897.0,1209.0,3.3725,<1H OCEAN,360349.3
-117.91,34.08,35.0,1443.0,266.0,861.0,262.0,3.5795,<1H OCEAN,182692.14
-118.32,34.1,52.0,786.0,270.0,756.0,273.0,2.2311,<1H OCEAN,212633.4
-121.36,38.01,16.0,2178.0,667.0,1192.0,579.0,2.3339,INLAND,111549.81
-118.12,33.99,27.0,2316.0,559.0,2012.0,544.0,2.8155,<1H OCEAN,165789.53
-118.14,33.91,34.0,1766.0,410.0,974.0,404.0,3.0703,<1H OCEAN,201031.48
-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,NEAR BAY,130092.43
-118.13,34.19,42.0,2203.0,412.0,1012.0,377.0,4.0714,INLAND,223649.4
-118.9,35.41,6.0,4656.0,971.0,2320.0,935.0,3.0938,INLAND,85413.07
-114.61,34.83,31.0,2478.0,464.0,1346.0,479.0,3.212,INLAND,62204.61
-118.14,33.78,44.0,2101.0,496.0,1038.0,500.0,3.108,NEAR OCEAN,269051.28
-121.12,35.58,16.0,4109.0,798.0,1298.0,626.0,3.4799,NEAR OCEAN,242127.23
-117.65,34.04,15.0,3393.0,,2039.0,611.0,3.9336,INLAND,141655.92
-121.84,37.37,28.0,1579.0,339.0,1252.0,353.0,4.1615,<1H OCEAN,196963.06
-118.27,33.79,39.0,1513.0,365.0,1227.0,354.0,3.3929,<1H OCEAN,163828.77
-120.56,38.48,14.0,3545.0,702.0,946.0,411.0,3.4609,INLAND,132526.7
-121.39,39.61,22.0,2828.0,610.0,986.0,391.0,2.8871,INLAND,109478.23
-116.92,32.76,7.0,1659.0,237.0,862.0,242.0,5.2741,<1H OCEAN,196320.53
-121.29,37.96,52.0,888.0,324.0,630.0,258.0,1.2411,INLAND,97272.09
-118.03,33.78,25.0,3554.0,528.0,1600.0,537.0,6.6453,<1H OCEAN,314993.66
-117.83,33.68,4.0,3226.0,838.0,1666.0,800.0,4.1652,<1H OCEAN,268549.3
-121.79,36.64,11.0,32627.0,6445.0,28566.0,6082.0,2.3087,<1H OCEAN,185596.53
-118.43,34.02,42.0,1528.0,244.0,634.0,242.0,8.1631,<1H OCEAN,476964.6
-121.9,36.97,21.0,3707.0,751.0,1420.0,608.0,4.4485,NEAR OCEAN,301131.7
-121.95,37.33,31.0,1866.0,465.0,821.0,447.0,2.3547,<1H OCEAN,238441.7
-121.91,37.42,19.0,1684.0,387.0,1224.0,376.0,4.1389,<1H OCEAN,217308.78
-117.07,33.12,21.0,4578.0,927.0,2818.0,900.0,3.1458,<1H OCEAN,157975.11
-118.09,33.77,27.0,2301.0,640.0,847.0,627.0,1.7208,<1H OCEAN,183353.1
-118.32,33.82,22.0,2508.0,402.0,1254.0,395.0,7.0935,<1H OCEAN,356740.5
-118.12,34.04,34.0,2103.0,427.0,1355.0,434.0,4.5795,<1H OCEAN,222859.53
-118.22,33.89,37.0,797.0,190.0,485.0,166.0,2.7434,<1H OCEAN,148845.7
-121.86,36.63,37.0,338.0,109.0,231.0,100.0,2.5313,<1H OCEAN,200805.12
-122.43,37.74,52.0,2229.0,498.0,1079.0,472.0,5.0196,NEAR BAY,357763.6
-119.19,36.06,29.0,1815.0,376.0,1421.0,339.0,1.9091,INLAND,51294.12
-117.93,33.65,26.0,5831.0,1546.0,4738.0,1477.0,3.1483,<1H OCEAN,214079.52
-121.09,37.61,42.0,1787.0,296.0,921.0,287.0,3.8864,INLAND,131392.19
-122.07,37.67,27.0,3239.0,671.0,1469.0,616.0,3.2465,NEAR BAY,212346.0
-121.18,37.79,16.0,1326.0,286.0,509.0,297.0,1.9464,INLAND,109116.984
-120.61,35.11,11.0,3733.0,831.0,1839.0,739.0,3.3062,<1H OCEAN,180285.12
-117.69,34.05,10.0,1875.0,366.0,1055.0,363.0,4.3264,INLAND,166143.67
-117.14,33.39,17.0,2889.0,587.0,1931.0,510.0,3.8547,<1H OCEAN,175583.25
-122.95,40.67,17.0,1498.0,331.0,574.0,242.0,2.0268,INLAND,84639.66
-118.41,33.96,32.0,1044.0,219.0,567.0,222.0,4.1471,<1H OCEAN,328120.66
-119.76,36.8,20.0,6257.0,1346.0,2795.0,1267.0,2.2094,INLAND,89486.55
-117.18,32.83,31.0,1772.0,353.0,1090.0,350.0,3.9265,NEAR OCEAN,190355.25
-117.9,34.01,27.0,1702.0,381.0,2091.0,352.0,3.7917,<1H OCEAN,154744.64
-122.04,37.36,26.0,3298.0,460.0,1241.0,472.0,6.8753,<1H OCEAN,394675.44
-118.46,34.04,17.0,2729.0,897.0,1404.0,758.0,3.1235,<1H OCEAN,324671.34
-122.2,39.93,9.0,1296.0,287.0,768.0,260.0,1.9191,INLAND,87995.336
-117.77,33.51,29.0,3590.0,772.0,1070.0,603.0,4.4464,<1H OCEAN,371733.47
-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,<1H OCEAN,440207.6
-117.38,33.14,14.0,5039.0,1373.0,1298.0,696.0,3.209,NEAR OCEAN,233111.27
-119.76,36.75,39.0,2233.0,563.0,2031.0,491.0,1.8641,INLAND,51570.312
